Calories,Cholesterol_mg,Dietaryfiber_g,Fat_g,Protein_g,Sodium_mg,Totalcarbs_g,Cuisine,Reviews
1460.0,150.0,8.0,115.0,55.0,500.0,42.0,French,0.0
891.0,139.0,0.8,81.5,16.4,289.0,25.3,Japanese,0.0
820.0,150.0,1.0,75.0,19.0,180.0,19.0,Japanese,0.0
489.0,116.0,1.1,21.8,40.7,140.0,29.5,American,0.0
489.0,116.0,1.1,21.8,40.7,140.0,29.5,Chinese,0.0
2120.0,430.0,2.0,185.0,83.0,2800.0,32.0,American,0.0
2120.0,430.0,2.0,185.0,83.0,2800.0,32.0,Chinese,0.0
1000.0,210.0,4.0,37.0,58.0,1500.0,102.0,American,0.0
1000.0,210.0,4.0,37.0,58.0,1500.0,102.0,Chinese,0.0
330.0,125.0,1.0,10.0,25.0,300.0,31.0,American,0.0
330.0,125.0,1.0,10.0,25.0,300.0,31.0,Chinese,0.0
406.0,252.0,0.7,25.8,9.2,93.0,35.6,Italian,2.0
406.0,252.0,0.7,25.8,9.2,93.0,35.6,Italian,0.0
350.0,140.0,2.0,19.0,8.0,160.0,38.0,Italian,2.0
350.0,140.0,2.0,19.0,8.0,160.0,38.0,Italian,0.0
420.0,315.0,1.0,17.0,13.0,220.0,55.0,Italian,2.0
420.0,315.0,1.0,17.0,13.0,220.0,55.0,Italian,0.0
260.0,70.0,2.0,20.0,5.0,190.0,19.0,Italian,2.0
260.0,70.0,2.0,20.0,5.0,190.0,19.0,Italian,0.0
132.0,0.0,4.6,4.1,5.8,478.0,19.0,American,0.0
132.0,0.0,4.6,4.1,5.8,478.0,19.0,Greek,0.0
350.0,,3.0,8.0,17.0,440.0,52.0,American,0.0
350.0,,3.0,8.0,17.0,440.0,52.0,Greek,0.0
310.0,,2.0,6.0,18.0,220.0,48.0,American,0.0
310.0,,2.0,6.0,18.0,220.0,48.0,Greek,0.0
170.0,,1.0,0.5,11.0,350.0,30.0,American,0.0
170.0,,1.0,0.5,11.0,350.0,30.0,Greek,0.0
510.0,5.0,2.0,11.0,28.0,530.0,74.0,American,0.0
510.0,5.0,2.0,11.0,28.0,530.0,74.0,Greek,0.0
170.0,20.0,1.0,7.0,10.0,530.0,18.0,American,0.0
170.0,20.0,1.0,7.0,10.0,530.0,18.0,Greek,0.0
1270.0,429.0,6.5,89.2,37.8,1456.0,80.4,Italian,0.0
260.0,100.0,1.0,19.0,7.0,260.0,16.0,Italian,0.0
74.0,,1.7,5.2,1.8,537.0,6.3,American,0.0
170.0,15.0,2.0,12.0,8.0,220.0,11.0,American,0.0
493.0,105.0,2.2,21.8,35.3,906.0,39.5,Italian,1.0
240.0,60.0,,15.0,15.0,750.0,12.0,Italian,1.0
421.0,40.0,2.6,35.1,12.5,907.0,14.8,American,0.0
421.0,40.0,2.6,35.1,12.5,907.0,14.8,Greek,0.0
500.0,200.0,2.0,41.0,16.0,970.0,19.0,American,0.0
500.0,200.0,2.0,41.0,16.0,970.0,19.0,Greek,0.0
180.0,25.0,1.0,16.0,5.0,380.0,3.0,American,0.0
180.0,25.0,1.0,16.0,5.0,380.0,3.0,Greek,0.0
212.0,179.0,2.3,8.6,24.0,670.0,9.7,American,156.0
212.0,179.0,2.3,8.6,24.0,670.0,9.7,American,0.0
230.0,170.0,3.0,9.0,25.0,480.0,11.0,American,156.0
230.0,170.0,3.0,9.0,25.0,480.0,11.0,American,0.0
238.0,0.0,2.8,9.4,5.8,1751.0,37.1,Thai,5.0
238.0,0.0,2.8,9.4,5.8,1751.0,37.1,Thai,0.0
238.0,0.0,2.8,9.4,5.8,1751.0,37.1,Thai,2.0
238.0,0.0,2.8,9.4,5.8,1751.0,37.1,Thai,1.0
30.0,,2.0,1.0,1.0,150.0,7.0,Thai,5.0
30.0,,2.0,1.0,1.0,150.0,7.0,Thai,0.0
30.0,,2.0,1.0,1.0,150.0,7.0,Thai,2.0
30.0,,2.0,1.0,1.0,150.0,7.0,Thai,1.0
170.0,0.0,5.0,10.0,8.0,780.0,19.0,Thai,5.0
170.0,0.0,5.0,10.0,8.0,780.0,19.0,Thai,0.0
170.0,0.0,5.0,10.0,8.0,780.0,19.0,Thai,2.0
170.0,0.0,5.0,10.0,8.0,780.0,19.0,Thai,1.0
150.0,,4.0,2.5,4.0,2150.0,31.0,Thai,5.0
150.0,,4.0,2.5,4.0,2150.0,31.0,Thai,0.0
150.0,,4.0,2.5,4.0,2150.0,31.0,Thai,2.0
150.0,,4.0,2.5,4.0,2150.0,31.0,Thai,1.0
250.0,,5.0,9.0,10.0,710.0,41.0,Thai,5.0
250.0,,5.0,9.0,10.0,710.0,41.0,Thai,0.0
250.0,,5.0,9.0,10.0,710.0,41.0,Thai,2.0
250.0,,5.0,9.0,10.0,710.0,41.0,Thai,1.0
360.0,,7.0,27.0,12.0,480.0,27.0,Thai,5.0
360.0,,7.0,27.0,12.0,480.0,27.0,Thai,0.0
360.0,,7.0,27.0,12.0,480.0,27.0,Thai,2.0
360.0,,7.0,27.0,12.0,480.0,27.0,Thai,1.0
120.0,,3.0,1.5,2.0,240.0,27.0,Thai,5.0
120.0,,3.0,1.5,2.0,240.0,27.0,Thai,0.0
120.0,,3.0,1.5,2.0,240.0,27.0,Thai,2.0
120.0,,3.0,1.5,2.0,240.0,27.0,Thai,1.0
110.0,,4.0,0.0,3.0,720.0,26.0,Thai,5.0
110.0,,4.0,0.0,3.0,720.0,26.0,Thai,0.0
110.0,,4.0,0.0,3.0,720.0,26.0,Thai,2.0
110.0,,4.0,0.0,3.0,720.0,26.0,Thai,1.0
110.0,,3.0,0.0,3.0,310.0,26.0,Thai,5.0
110.0,,3.0,0.0,3.0,310.0,26.0,Thai,0.0
110.0,,3.0,0.0,3.0,310.0,26.0,Thai,2.0
110.0,,3.0,0.0,3.0,310.0,26.0,Thai,1.0
100.0,5.0,2.0,3.0,5.0,1010.0,14.0,Thai,5.0
100.0,5.0,2.0,3.0,5.0,1010.0,14.0,Thai,0.0
100.0,5.0,2.0,3.0,5.0,1010.0,14.0,Thai,2.0
100.0,5.0,2.0,3.0,5.0,1010.0,14.0,Thai,1.0
240.0,,4.0,9.0,7.0,1780.0,38.0,Thai,5.0
240.0,,4.0,9.0,7.0,1780.0,38.0,Thai,0.0
240.0,,4.0,9.0,7.0,1780.0,38.0,Thai,2.0
240.0,,4.0,9.0,7.0,1780.0,38.0,Thai,1.0
250.0,,8.0,6.0,12.0,1450.0,51.0,Thai,5.0
250.0,,8.0,6.0,12.0,1450.0,51.0,Thai,0.0
250.0,,8.0,6.0,12.0,1450.0,51.0,Thai,2.0
250.0,,8.0,6.0,12.0,1450.0,51.0,Thai,1.0
441.0,156.0,3.0,33.0,23.3,285.0,15.0,Italian,4.0
300.0,125.0,3.0,19.0,18.0,810.0,16.0,Italian,4.0
968.0,203.0,3.6,45.4,45.6,736.0,92.6,American,1918.0
968.0,203.0,3.6,45.4,45.6,736.0,92.6,Japanese,2.0
968.0,203.0,3.6,45.4,45.6,736.0,92.6,American,0.0
968.0,203.0,3.6,45.4,45.6,736.0,92.6,American,6.0
968.0,203.0,3.6,45.4,45.6,736.0,92.6,American,2.0
968.0,203.0,3.6,45.4,45.6,736.0,92.6,Italian,0.0
601.6,85.7,2.3,27.4,22.9,874.8,64.9,American,1918.0
601.6,85.7,2.3,27.4,22.9,874.8,64.9,Japanese,2.0
601.6,85.7,2.3,27.4,22.9,874.8,64.9,American,0.0
601.6,85.7,2.3,27.4,22.9,874.8,64.9,American,6.0
601.6,85.7,2.3,27.4,22.9,874.8,64.9,American,2.0
601.6,85.7,2.3,27.4,22.9,874.8,64.9,Italian,0.0
600.0,90.0,2.0,31.0,27.0,540.0,53.0,American,1918.0
600.0,90.0,2.0,31.0,27.0,540.0,53.0,Japanese,2.0
600.0,90.0,2.0,31.0,27.0,540.0,53.0,American,0.0
600.0,90.0,2.0,31.0,27.0,540.0,53.0,American,6.0
600.0,90.0,2.0,31.0,27.0,540.0,53.0,American,2.0
600.0,90.0,2.0,31.0,27.0,540.0,53.0,Italian,0.0
600.0,50.0,3.0,20.0,21.0,1030.0,84.0,American,1918.0
600.0,50.0,3.0,20.0,21.0,1030.0,84.0,Japanese,2.0
600.0,50.0,3.0,20.0,21.0,1030.0,84.0,American,0.0
600.0,50.0,3.0,20.0,21.0,1030.0,84.0,American,6.0
600.0,50.0,3.0,20.0,21.0,1030.0,84.0,American,2.0
600.0,50.0,3.0,20.0,21.0,1030.0,84.0,Italian,0.0
610.0,95.0,2.0,34.0,25.0,810.0,51.0,American,1918.0
610.0,95.0,2.0,34.0,25.0,810.0,51.0,Japanese,2.0
610.0,95.0,2.0,34.0,25.0,810.0,51.0,American,0.0
610.0,95.0,2.0,34.0,25.0,810.0,51.0,American,6.0
610.0,95.0,2.0,34.0,25.0,810.0,51.0,American,2.0
610.0,95.0,2.0,34.0,25.0,810.0,51.0,Italian,0.0
1200.0,220.0,3.0,73.0,48.0,1060.0,91.0,American,1918.0
1200.0,220.0,3.0,73.0,48.0,1060.0,91.0,Japanese,2.0
1200.0,220.0,3.0,73.0,48.0,1060.0,91.0,American,0.0
1200.0,220.0,3.0,73.0,48.0,1060.0,91.0,American,6.0
1200.0,220.0,3.0,73.0,48.0,1060.0,91.0,American,2.0
1200.0,220.0,3.0,73.0,48.0,1060.0,91.0,Italian,0.0
300.0,47.0,1.3,20.3,17.6,1099.0,10.1,American,65.0
261.0,54.0,1.0,10.8,11.2,461.0,29.2,Chinese,3.0
261.0,54.0,1.0,10.8,11.2,461.0,29.2,Chinese,0.0
261.0,54.0,1.0,10.8,11.2,461.0,29.2,Chinese,2.0
34.1,10.5,0.0,3.3,0.6,43.6,0.5,Chinese,3.0
34.1,10.5,0.0,3.3,0.6,43.6,0.5,Chinese,0.0
34.1,10.5,0.0,3.3,0.6,43.6,0.5,Chinese,2.0
130.0,15.0,1.0,4.0,5.0,230.0,19.0,Chinese,3.0
130.0,15.0,1.0,4.0,5.0,230.0,19.0,Chinese,0.0
130.0,15.0,1.0,4.0,5.0,230.0,19.0,Chinese,2.0
110.0,10.0,1.0,2.5,4.0,210.0,19.0,Chinese,3.0
110.0,10.0,1.0,2.5,4.0,210.0,19.0,Chinese,0.0
110.0,10.0,1.0,2.5,4.0,210.0,19.0,Chinese,2.0
1110.0,50.0,3.0,83.0,18.0,870.0,76.0,Chinese,3.0
1110.0,50.0,3.0,83.0,18.0,870.0,76.0,Chinese,0.0
1110.0,50.0,3.0,83.0,18.0,870.0,76.0,Chinese,2.0
1100.0,10.0,0.0,120.0,2.0,130.0,6.0,Chinese,3.0
1100.0,10.0,0.0,120.0,2.0,130.0,6.0,Chinese,0.0
1100.0,10.0,0.0,120.0,2.0,130.0,6.0,Chinese,2.0
154.0,10.0,0.4,4.1,2.5,416.0,26.1,Indian,0.0
150.0,10.0,0.0,4.0,2.0,430.0,25.0,Indian,0.0
706.0,127.0,4.0,36.3,46.3,1090.0,47.4,European,537.0
706.0,127.0,4.0,36.3,46.3,1090.0,47.4,Italian,0.0
706.0,127.0,4.0,36.3,46.3,1090.0,47.4,Italian,1.0
450.0,85.0,4.0,17.0,25.0,820.0,49.0,European,537.0
450.0,85.0,4.0,17.0,25.0,820.0,49.0,Italian,0.0
450.0,85.0,4.0,17.0,25.0,820.0,49.0,Italian,1.0
460.0,95.0,5.0,19.0,26.0,910.0,46.0,European,537.0
460.0,95.0,5.0,19.0,26.0,910.0,46.0,Italian,0.0
460.0,95.0,5.0,19.0,26.0,910.0,46.0,Italian,1.0
321.0,0.0,8.9,7.3,4.8,286.0,61.0,American,0.0
321.0,0.0,8.9,7.3,4.8,286.0,61.0,American,6.0
210.0,30.0,4.0,11.0,3.0,660.0,26.0,American,0.0
210.0,30.0,4.0,11.0,3.0,660.0,26.0,American,6.0
210.0,30.0,4.0,11.0,3.0,270.0,26.0,American,0.0
210.0,30.0,4.0,11.0,3.0,270.0,26.0,American,6.0
221.0,23.0,2.1,13.4,11.4,138.0,14.3,American,80.0
221.0,23.0,2.1,13.4,11.4,138.0,14.3,American,0.0
760.0,,11.0,28.0,20.0,210.0,113.0,American,80.0
760.0,,11.0,28.0,20.0,210.0,113.0,American,0.0
420.0,10.0,11.0,11.0,25.0,1280.0,58.0,American,80.0
420.0,10.0,11.0,11.0,25.0,1280.0,58.0,American,0.0
170.0,,3.0,3.0,6.0,0.0,32.0,American,80.0
170.0,,3.0,3.0,6.0,0.0,32.0,American,0.0
310.0,,4.0,17.0,12.0,230.0,34.0,American,80.0
310.0,,4.0,17.0,12.0,230.0,34.0,American,0.0
156.0,0.0,2.7,7.4,2.4,397.0,21.1,Greek,0.0
150.0,,2.0,7.0,2.0,400.0,19.0,Greek,0.0
228.0,96.0,0.9,13.3,5.0,246.0,22.1,French,0.0
228.0,96.0,0.9,13.3,5.0,246.0,22.1,French,1.0
1168.7,434.6,4.7,56.4,28.0,722.2,136.6,French,0.0
1168.7,434.6,4.7,56.4,28.0,722.2,136.6,French,1.0
340.0,145.0,1.0,23.0,7.0,250.0,28.0,French,0.0
340.0,145.0,1.0,23.0,7.0,250.0,28.0,French,1.0
210.0,180.0,1.0,12.0,6.0,65.0,21.0,French,0.0
210.0,180.0,1.0,12.0,6.0,65.0,21.0,French,1.0
720.0,160.0,5.0,26.0,22.0,1160.0,102.0,French,0.0
720.0,160.0,5.0,26.0,22.0,1160.0,102.0,French,1.0
180.0,75.0,1.0,11.0,4.0,200.0,18.0,French,0.0
180.0,75.0,1.0,11.0,4.0,200.0,18.0,French,1.0
557.0,181.0,3.6,35.6,8.2,1059.0,50.1,American,0.0
220.0,5.0,4.0,8.0,4.0,1170.0,35.0,American,0.0
740.0,140.0,3.0,67.0,8.0,60.0,32.0,American,0.0
244.0,22.0,0.7,8.3,2.2,94.0,41.8,American,0.0
320.0,10.0,2.0,11.0,3.0,220.0,54.0,American,0.0
359.0,0.0,10.6,31.9,3.8,482.0,20.8,Mexican,303.0
160.0,,7.0,13.0,2.0,140.0,13.0,Mexican,303.0
1044.0,164.0,3.4,61.6,10.4,684.0,118.0,American,81.0
237.0,23.0,1.3,9.3,4.9,392.0,33.3,Indian,0.0
230.0,0.0,2.0,8.0,5.0,400.0,33.0,Indian,0.0
577.0,0.0,5.8,37.2,2.4,1057.0,62.2,American,0.0
570.0,,4.0,36.0,2.0,310.0,59.0,American,0.0
841.0,78.0,0.9,40.5,9.9,940.0,112.3,American,0.0
410.0,35.0,2.0,19.0,4.0,390.0,60.0,American,0.0
54.0,0.0,0.1,0.0,0.1,11.0,14.0,American,0.0
510.0,,,5.0,133.0,70.0,10.0,American,0.0
230.0,,6.0,7.0,3.0,160.0,44.0,American,0.0
80.0,,4.0,0.0,2.0,0.0,20.0,American,0.0
239.0,513.0,1.3,12.1,25.5,1313.0,7.7,Chinese,1.0
239.0,513.0,1.3,12.1,25.5,1313.0,7.7,Chinese,0.0
270.0,320.0,2.0,16.0,15.0,1570.0,13.0,Chinese,1.0
270.0,320.0,2.0,16.0,15.0,1570.0,13.0,Chinese,0.0
270.0,235.0,0.0,24.0,12.0,350.0,2.0,Chinese,1.0
270.0,235.0,0.0,24.0,12.0,350.0,2.0,Chinese,0.0
80.0,160.0,1.0,5.0,5.0,350.0,2.0,Chinese,1.0
80.0,160.0,1.0,5.0,5.0,350.0,2.0,Chinese,0.0
158.0,0.0,4.8,10.6,4.6,593.0,14.1,American,0.0
250.0,,5.0,11.0,7.0,1540.0,35.0,American,0.0
462.0,106.0,2.9,17.5,6.2,270.0,73.6,American,0.0
360.0,115.0,3.0,9.0,5.0,280.0,69.0,American,0.0
487.0,89.0,6.5,22.0,30.8,577.0,38.5,American,0.0
550.0,,29.0,2.5,31.0,340.0,105.0,American,0.0
65.0,6.0,0.0,7.0,0.3,43.0,0.7,American,0.0
65.0,6.0,0.0,7.0,0.3,43.0,0.7,Greek,0.0
690.0,90.0,0.0,62.0,4.0,970.0,33.0,American,0.0
690.0,90.0,0.0,62.0,4.0,970.0,33.0,Greek,0.0
25.0,5.0,0.0,0.0,1.0,45.0,6.0,American,0.0
25.0,5.0,0.0,0.0,1.0,45.0,6.0,Greek,0.0
449.0,62.0,2.5,36.2,17.1,998.0,15.4,American,475.0
449.0,62.0,2.5,36.2,17.1,998.0,15.4,American,0.0
380.0,25.0,6.0,16.0,18.0,540.0,44.0,American,475.0
380.0,25.0,6.0,16.0,18.0,540.0,44.0,American,0.0
310.0,75.0,3.0,13.0,25.0,790.0,19.0,American,475.0
310.0,75.0,3.0,13.0,25.0,790.0,19.0,American,0.0
288.0,45.0,2.7,22.6,16.1,2253.0,5.9,French,4.0
350.0,60.0,5.0,22.0,25.0,270.0,14.0,French,4.0
97.0,0.0,0.0,0.0,0.0,4.0,25.0,American,0.0
335.0,90.0,7.2,11.7,37.6,1058.0,21.0,Asian,8.0
335.0,90.0,7.2,11.7,37.6,1058.0,21.0,Indian,0.0
335.0,90.0,7.2,11.7,37.6,1058.0,21.0,Indian,1.0
510.0,80.0,4.0,37.0,31.0,340.0,18.0,Asian,8.0
510.0,80.0,4.0,37.0,31.0,340.0,18.0,Indian,0.0
510.0,80.0,4.0,37.0,31.0,340.0,18.0,Indian,1.0
640.0,215.0,4.0,33.0,67.0,550.0,17.0,Asian,8.0
640.0,215.0,4.0,33.0,67.0,550.0,17.0,Indian,0.0
640.0,215.0,4.0,33.0,67.0,550.0,17.0,Indian,1.0
420.0,95.0,5.0,18.0,26.0,410.0,37.0,Asian,8.0
420.0,95.0,5.0,18.0,26.0,410.0,37.0,Indian,0.0
420.0,95.0,5.0,18.0,26.0,410.0,37.0,Indian,1.0
680.0,150.0,3.0,47.0,36.0,600.0,30.0,Asian,8.0
680.0,150.0,3.0,47.0,36.0,600.0,30.0,Indian,0.0
680.0,150.0,3.0,47.0,36.0,600.0,30.0,Indian,1.0
800.0,250.0,5.0,57.0,54.0,840.0,17.0,Asian,8.0
800.0,250.0,5.0,57.0,54.0,840.0,17.0,Indian,0.0
800.0,250.0,5.0,57.0,54.0,840.0,17.0,Indian,1.0
550.0,160.0,10.0,24.0,53.0,420.0,33.0,Asian,8.0
550.0,160.0,10.0,24.0,53.0,420.0,33.0,Indian,0.0
550.0,160.0,10.0,24.0,53.0,420.0,33.0,Indian,1.0
150.0,41.0,3.1,4.6,17.1,289.0,10.8,American,0.0
150.0,41.0,3.1,4.6,17.1,289.0,10.8,American,4.0
270.0,120.0,4.0,5.0,38.0,250.0,15.0,American,0.0
270.0,120.0,4.0,5.0,38.0,250.0,15.0,American,4.0
470.0,127.0,0.8,30.0,33.4,630.0,15.4,American,0.0
280.0,130.0,1.0,11.0,41.0,340.0,3.0,American,0.0
280.0,95.0,2.0,5.0,35.0,460.0,21.0,American,0.0
460.0,150.0,2.0,19.0,51.0,580.0,21.0,American,0.0
510.0,310.0,1.0,24.0,53.0,740.0,18.0,American,0.0
440.0,270.0,1.0,15.0,56.0,830.0,19.0,American,0.0
275.0,0.0,3.9,5.6,10.8,537.0,47.5,Chinese,1.0
280.0,,4.0,5.0,11.0,580.0,49.0,Chinese,1.0
381.0,0.0,6.4,9.1,7.0,389.0,71.5,Indian,0.0
330.0,,6.0,18.0,7.0,320.0,40.0,Indian,0.0
208.0,0.0,10.1,4.7,8.7,347.0,35.9,Indian,1.0
350.0,,16.0,7.0,18.0,250.0,57.0,Indian,1.0
77.0,37.0,0.5,1.6,14.0,46.0,1.0,American,85.0
77.0,37.0,0.5,1.6,14.0,46.0,1.0,American,0.0
77.0,37.0,0.5,1.6,14.0,46.0,1.0,Indian,0.0
77.0,37.0,0.5,1.6,14.0,46.0,1.0,Greek,2.0
60.0,90.0,0.0,3.5,3.0,105.0,3.0,American,85.0
60.0,90.0,0.0,3.5,3.0,105.0,3.0,American,0.0
60.0,90.0,0.0,3.5,3.0,105.0,3.0,Indian,0.0
60.0,90.0,0.0,3.5,3.0,105.0,3.0,Greek,2.0
530.0,95.0,14.0,30.0,34.0,570.0,41.0,American,85.0
530.0,95.0,14.0,30.0,34.0,570.0,41.0,American,0.0
530.0,95.0,14.0,30.0,34.0,570.0,41.0,Indian,0.0
530.0,95.0,14.0,30.0,34.0,570.0,41.0,Greek,2.0
150.0,35.0,1.0,9.0,10.0,340.0,9.0,American,85.0
150.0,35.0,1.0,9.0,10.0,340.0,9.0,American,0.0
150.0,35.0,1.0,9.0,10.0,340.0,9.0,Indian,0.0
150.0,35.0,1.0,9.0,10.0,340.0,9.0,Greek,2.0
161.0,12.0,0.1,16.5,0.2,118.0,3.8,Japanese,0.0
110.0,10.0,0.0,8.0,0.0,150.0,8.0,Japanese,0.0
349.0,0.0,10.0,8.1,21.0,195.0,53.2,Greek,1.0
100.0,5.0,2.0,2.0,5.0,50.0,17.0,Greek,1.0
301.0,68.0,10.7,3.7,37.3,1099.0,29.1,Mexican,0.0
180.0,,13.0,1.0,11.0,1140.0,34.0,Mexican,0.0
29.0,0.0,0.9,0.1,0.7,150.0,7.1,American,0.0
12.7,0.0,0.1,0.0,0.1,146.0,3.0,American,0.0
120.0,,3.0,0.0,2.0,600.0,28.0,American,0.0
618.0,82.0,3.7,36.2,39.1,1756.0,31.6,Italian,0.0
440.0,45.0,9.0,19.0,19.0,1100.0,51.0,Italian,0.0
246.0,0.0,5.2,2.6,8.4,263.0,48.1,African,72.0
633.0,29.0,3.3,24.0,9.5,537.0,98.4,European,3.0
288.0,84.0,0.0,15.5,28.5,236.0,6.5,American,1.0
340.0,80.0,1.0,19.0,29.0,220.0,8.0,American,1.0
285.0,29.0,1.4,11.1,11.3,623.0,34.2,European,8.0
285.0,29.0,1.4,11.1,11.3,623.0,34.2,Italian,0.0
285.0,29.0,1.4,11.1,11.3,623.0,34.2,Italian,3.0
910.0,205.0,6.0,47.0,35.0,1280.0,83.0,European,8.0
910.0,205.0,6.0,47.0,35.0,1280.0,83.0,Italian,0.0
910.0,205.0,6.0,47.0,35.0,1280.0,83.0,Italian,3.0
2250.0,175.0,10.0,71.0,78.0,3500.0,324.0,European,8.0
2250.0,175.0,10.0,71.0,78.0,3500.0,324.0,Italian,0.0
2250.0,175.0,10.0,71.0,78.0,3500.0,324.0,Italian,3.0
103.0,0.0,0.1,0.0,0.1,1.0,27.0,American,0.0
100.0,,0.0,0.0,0.0,0.0,27.0,American,0.0
255.0,10.0,2.9,22.4,5.3,324.0,10.9,American,0.0
340.0,20.0,3.0,32.0,5.0,380.0,11.0,American,0.0
148.0,20.0,0.6,11.0,1.9,1.0,11.2,American,0.0
80.0,10.0,0.0,6.0,1.0,0.0,6.0,American,0.0
73.0,86.0,0.1,1.0,11.7,268.0,3.6,Thai,0.0
70.0,85.0,0.0,1.5,12.0,200.0,3.0,Thai,0.0
384.0,71.0,4.4,22.9,22.4,719.0,21.8,Mexican,2.0
384.0,71.0,4.4,22.9,22.4,719.0,21.8,Mexican,0.0
384.0,71.0,4.4,22.9,22.4,719.0,21.8,Mexican,1.0
701.4,121.6,3.1,38.7,38.9,1583.3,47.4,Mexican,2.0
701.4,121.6,3.1,38.7,38.9,1583.3,47.4,Mexican,0.0
701.4,121.6,3.1,38.7,38.9,1583.3,47.4,Mexican,1.0
470.0,115.0,1.0,31.0,33.0,1140.0,18.0,Mexican,2.0
470.0,115.0,1.0,31.0,33.0,1140.0,18.0,Mexican,0.0
470.0,115.0,1.0,31.0,33.0,1140.0,18.0,Mexican,1.0
540.0,60.0,9.0,24.0,26.0,1610.0,53.0,Mexican,2.0
540.0,60.0,9.0,24.0,26.0,1610.0,53.0,Mexican,0.0
540.0,60.0,9.0,24.0,26.0,1610.0,53.0,Mexican,1.0
260.0,45.0,8.0,8.0,21.0,780.0,27.0,Mexican,2.0
260.0,45.0,8.0,8.0,21.0,780.0,27.0,Mexican,0.0
260.0,45.0,8.0,8.0,21.0,780.0,27.0,Mexican,1.0
260.0,50.0,5.0,6.0,14.0,320.0,37.0,Mexican,2.0
260.0,50.0,5.0,6.0,14.0,320.0,37.0,Mexican,0.0
260.0,50.0,5.0,6.0,14.0,320.0,37.0,Mexican,1.0
350.0,85.0,3.0,19.0,30.0,1130.0,15.0,Mexican,2.0
350.0,85.0,3.0,19.0,30.0,1130.0,15.0,Mexican,0.0
350.0,85.0,3.0,19.0,30.0,1130.0,15.0,Mexican,1.0
740.0,250.0,12.0,24.0,84.0,1370.0,45.0,Mexican,2.0
740.0,250.0,12.0,24.0,84.0,1370.0,45.0,Mexican,0.0
740.0,250.0,12.0,24.0,84.0,1370.0,45.0,Mexican,1.0
300.0,65.0,2.0,17.0,20.0,450.0,17.0,Mexican,2.0
300.0,65.0,2.0,17.0,20.0,450.0,17.0,Mexican,0.0
300.0,65.0,2.0,17.0,20.0,450.0,17.0,Mexican,1.0
440.0,105.0,7.0,25.0,33.0,990.0,22.0,Mexican,2.0
440.0,105.0,7.0,25.0,33.0,990.0,22.0,Mexican,0.0
440.0,105.0,7.0,25.0,33.0,990.0,22.0,Mexican,1.0
2050.0,135.0,19.0,108.0,61.0,3420.0,215.0,Mexican,2.0
2050.0,135.0,19.0,108.0,61.0,3420.0,215.0,Mexican,0.0
2050.0,135.0,19.0,108.0,61.0,3420.0,215.0,Mexican,1.0
290.0,15.0,5.0,13.0,19.0,510.0,26.0,Mexican,2.0
290.0,15.0,5.0,13.0,19.0,510.0,26.0,Mexican,0.0
290.0,15.0,5.0,13.0,19.0,510.0,26.0,Mexican,1.0
620.0,110.0,6.0,30.0,40.0,1090.0,53.0,Mexican,2.0
620.0,110.0,6.0,30.0,40.0,1090.0,53.0,Mexican,0.0
620.0,110.0,6.0,30.0,40.0,1090.0,53.0,Mexican,1.0
480.0,105.0,1.0,25.0,33.0,1140.0,31.0,Mexican,2.0
480.0,105.0,1.0,25.0,33.0,1140.0,31.0,Mexican,0.0
480.0,105.0,1.0,25.0,33.0,1140.0,31.0,Mexican,1.0
930.0,140.0,7.0,49.0,47.0,1790.0,73.0,Mexican,2.0
930.0,140.0,7.0,49.0,47.0,1790.0,73.0,Mexican,0.0
930.0,140.0,7.0,49.0,47.0,1790.0,73.0,Mexican,1.0
660.0,120.0,7.0,36.0,40.0,1110.0,44.0,Mexican,2.0
660.0,120.0,7.0,36.0,40.0,1110.0,44.0,Mexican,0.0
660.0,120.0,7.0,36.0,40.0,1110.0,44.0,Mexican,1.0
358.0,43.0,3.7,20.0,11.7,1048.0,33.9,American,0.0
320.0,40.0,3.0,17.0,12.0,960.0,29.0,American,0.0
220.0,10.0,4.0,4.5,12.0,430.0,36.0,American,0.0
214.0,3.0,5.8,11.5,5.2,1067.0,25.5,Greek,1.0
214.0,3.0,5.8,11.5,5.2,1067.0,25.5,Greek,0.0
550.0,5.0,21.0,21.0,22.0,530.0,74.0,Greek,1.0
550.0,5.0,21.0,21.0,22.0,530.0,74.0,Greek,0.0
67.0,0.0,2.0,4.7,2.0,16.0,5.5,American,0.0
67.0,0.0,2.0,4.7,2.0,16.0,5.5,Chinese,0.0
100.0,,3.0,7.0,4.0,160.0,8.0,American,0.0
100.0,,3.0,7.0,4.0,160.0,8.0,Chinese,0.0
110.0,,4.0,7.0,4.0,260.0,9.0,American,0.0
110.0,,4.0,7.0,4.0,260.0,9.0,Chinese,0.0
50.0,,2.0,3.0,2.0,135.0,6.0,American,0.0
50.0,,2.0,3.0,2.0,135.0,6.0,Chinese,0.0
250.0,20.0,1.4,10.9,3.9,282.0,37.5,American,0.0
250.0,20.0,1.0,11.0,4.0,280.0,37.0,American,0.0
641.0,323.0,1.2,33.8,48.7,1308.0,33.1,American,21.0
641.0,323.0,1.2,33.8,48.7,1308.0,33.1,French,0.0
535.6,231.6,2.0,28.8,33.6,1321.0,34.1,American,21.0
535.6,231.6,2.0,28.8,33.6,1321.0,34.1,French,0.0
410.0,260.0,1.0,22.0,18.0,1300.0,34.0,American,21.0
